edinet_code,sec_code,filer_name,doc_description,doc_id,period_start,period_end,amount,number
E03562,83600,株式会社　山梨中央銀行,有価証券報告書－第116期(平成30年4月1日－平成31年3月31日),S100G2O9,2018-04-01,2019-03-31,263000000,13
E03565,83650,株式会社　富山銀行,有価証券報告書－第93期(平成30年4月1日－平成31年3月31日),S100GDMC,2018-04-01,2019-03-31,86000000,7
E03567,83620,株式会社福井銀行,有価証券報告書－第199期(平成30年4月1日－平成31年3月31日),S100G347,2018-04-01,2019-03-31,51000000,2
E03568,83610,株式会社　大垣共立銀行,有価証券報告書－第207期(平成30年4月1日－平成31年3月31日),S100G10A,2018-04-01,2019-03-31,360000000,12
E03569,83560,株式会社十六銀行,有価証券報告書－第244期(平成30年4月1日－平成31年3月31日),S100G27I,2018-04-01,2019-03-31,331000000,8
E03571,83580,スルガ銀行株式会社,有価証券報告書－第208期(平成30年4月1日－平成31年3月31日),S100G538,2018-04-01,2019-03-31,173000000,7
E03572,83640,株式会社清水銀行,有価証券報告書－第144期(平成30年4月1日－平成31年3月31日),S100FXDC,2018-04-01,2019-03-31,227000000,8
E03574,83680,株式会社　百五銀行,有価証券報告書－第204期(平成30年4月1日－平成31年3月31日),S100G1K3,2018-04-01,2019-03-31,363000000,12
E03576,83690,株式会社京都銀行,有価証券報告書－第116期(平成30年4月1日－平成31年3月31日),S100GBDP,2018-04-01,2019-03-31,422000000,9
E03580,83670,株式会社南都銀行,有価証券報告書－第131期(平成30年4月1日－平成31年3月31日),S100GBJH,2018-04-01,2019-03-31,201000000,7
E03582,83830,株式会社　鳥取銀行,有価証券報告書－第155期(平成30年4月1日－平成31年3月31日),S100G6R7,2018-04-01,2019-03-31,127000000,5
E03583,83810,株式会社山陰合同銀行,有価証券報告書－第116期(平成30年4月1日－平成31年3月31日),S100G580,2018-04-01,2019-03-31,270000000,6
E03585,83790,株式会社広島銀行,有価証券報告書－第108期(平成30年4月1日－平成31年3月31日),S100GC04,2018-04-01,2019-03-31,412000000,10
E03596,83920,株式会社大分銀行,有価証券報告書－第213期(平成30年4月1日－平成31年3月31日),S100G8B9,2018-04-01,2019-03-31,259000000,7
E03599,83950,株式会社佐賀銀行,有価証券報告書－第90期(平成30年4月1日－平成31年3月31日),S100G8VH,2018-04-01,2019-03-31,233000000,13
E03602,83990,株式会社琉球銀行,有価証券報告書－第103期(平成30年4月1日－平成31年3月31日),S100GA70,2018-04-01,2019-03-31,156000000,9
E03603,83970,株式会社沖縄銀行,有価証券報告書－第88期(平成30年4月1日－平成31年3月31日),S100G5D1,2018-04-01,2019-03-31,152000000,9
E03610,83080,株式会社　りそなホールディングス,有価証券報告書－第18期(平成30年4月1日－平成31年3月31日),S100G1MK,2018-04-01,2019-03-31,38000000,2
E03611,83090,三井住友トラスト・ホールディングス株式会社,有価証券報告書－第8期(平成30年4月1日－平成31年3月31日),S100G3Z9,2018-04-01,2019-03-31,128000000,4
E03614,83160,株式会社三井住友フィナンシャルグループ,有価証券報告書－第17期(平成30年4月1日－平成31年3月31日),S100GB0P,2018-04-01,2019-03-31,170000000,5
E03615,84110,株式会社みずほフィナンシャルグループ,有価証券報告書－第17期(平成30年4月1日－平成31年3月31日),S100G5KA,2018-04-01,2019-03-31,192000000,3
E03623,84100,株式会社セブン銀行,有価証券報告書－第18期(平成30年4月1日－平成31年3月31日),S100FZDC,2018-04-01,2019-03-31,314000000,8
E03624,83540,株式会社ふくおかフィナンシャルグループ,有価証券報告書－第12期(平成30年4月1日－平成31年3月31日),S100GARS,2018-04-01,2019-03-31,655000000,11
E03632,85240,株式会社北洋銀行,有価証券報告書－第163期(平成30年4月1日－平成31年3月31日),S100G6A1,2018-04-01,2019-03-31,323000000,10
E03634,85510,株式会社　北日本銀行,有価証券報告書－第115期(平成30年4月1日－平成31年3月31日),S100FZDP,2018-04-01,2019-03-31,178000000,9
E03640,85580,株式会社東和銀行,有価証券報告書－第114期(平成30年4月1日－平成31年3月31日),S100GB25,2018-04-01,2019-03-31,110000000,4
E03641,85440,株式会社　京葉銀行,有価証券報告書－第113期(平成30年4月1日－平成31年3月31日),S100G5SQ,2018-04-01,2019-03-31,255000000,7
E03646,71840,株式会社　富山第一銀行,有価証券報告書－第108期(平成30年4月1日－平成31年3月31日),S100GCCS,2018-04-01,2019-03-31,112000000,10
E03652,85220,株式会社　名古屋銀行,有価証券報告書－第101期(平成30年4月1日－平成31年3月31日),S100G58M,2018-04-01,2019-03-31,190000000,13
E03653,85300,株式会社中京銀行,有価証券報告書－第113期(平成30年4月1日－平成31年3月31日),S100G49Z,2018-04-01,2019-03-31,179000000,10
E03664,84160,株式会社高知銀行,有価証券報告書－第139期(平成30年4月1日－平成31年3月31日),S100G6SI,2018-04-01,2019-03-31,109000000,6
E03666,85400,株式会社福岡中央銀行,有価証券報告書－第98期(平成30年4月1日－平成31年3月31日),S100GBLG,2018-04-01,2019-03-31,125000000,8
E03673,85590,株式会社豊和銀行,有価証券報告書－第101期(平成30年4月1日－平成31年3月31日),S100G8SC,2018-04-01,2019-03-31,64000000,6
E03674,85630,株式会社大東銀行,有価証券報告書－第114期(平成30年4月1日－平成31年3月31日),S100G243,2018-04-01,2019-03-31,73000000,7
E03678,85420,株式会社トマト銀行,有価証券報告書－第136期(平成30年4月1日－平成31年3月31日),S100GCBM,2018-04-01,2019-03-31,186000000,9
E03679,71500,株式会社島根銀行,有価証券報告書－第169期(平成30年4月1日－平成31年3月31日),S100GA7Z,2018-04-01,2019-03-31,299000000,10
E03684,85210,株式会社長野銀行,有価証券報告書－第60期(平成30年4月1日－平成31年3月31日),S100G71E,2018-04-01,2019-03-31,161000000,10
E03688,85110,日本証券金融株式会社,有価証券報告書－第109期(平成30年4月1日－平成31年3月31日),S100G5O2,2018-04-01,2019-03-31,318755000,7
E03716,87470,豊商事株式会社,有価証券報告書－第63期(平成30年4月1日－平成31年3月31日),S100GA8Q,2018-04-01,2019-03-31,209000000,12
E03717,87460,第一商品株式会社,有価証券報告書－第47期(平成30年4月1日－平成31年3月31日),S100G6IW,2018-04-01,2019-03-31,164712000,11
E03717,87460,第一商品株式会社,有価証券報告書－第47期(平成30年4月1日－平成31年3月31日),S100G6IW,2018-04-01,2019-03-31,164712000,11
E03724,85080,Ｊトラスト株式会社,有価証券報告書－第43期(平成30年4月1日－平成31年3月31日),S100GAYK,2018-04-01,2019-03-31,246000000,11
E03728,87400,株式会社フジトミ,有価証券報告書－第67期(平成30年4月1日－平成31年3月31日),S100G3TJ,2018-04-01,2019-03-31,67692000,4
E03740,87830,ＧＦＡ株式会社,有価証券報告書－第18期(平成30年4月1日－平成31年3月31日),S100GB8U,2018-04-01,2019-03-31,19982000,2
E03745,21340,燦キャピタルマネージメント株式会社,有価証券報告書－第27期(平成30年4月1日－平成31年3月31日),S100G2ZS,2018-04-01,2019-03-31,76800000,4
E03760,86130,丸三証券株式会社,有価証券報告書－第99期(平成30年4月1日－平成31年3月31日),S100G09A,2018-04-01,2019-03-31,87000000,5
E03762,86220,水戸証券株式会社,有価証券報告書－第74期(平成30年4月1日－平成31年3月31日),S100G7NK,2018-04-01,2019-03-31,191000000,7
E03762,86220,水戸証券株式会社,有価証券報告書－第74期(平成30年4月1日－平成31年3月31日),S100G7NK,2018-04-01,2019-03-31,191000000,7
E03763,87080,藍澤證券株式会社,有価証券報告書－第99期(平成30年4月1日－平成31年3月31日),S100G8YV,2018-04-01,2019-03-31,137000000,6
E03768,86140,東洋証券株式会社,有価証券報告書－第97期(平成30年4月1日－平成31年3月31日),S100G7E3,2018-04-01,2019-03-31,154000000,7
E03770,86990,澤田ホールディングス株式会社,有価証券報告書－第62期(平成30年4月1日－平成31年3月31日),S100GCXN,2018-04-01,2019-03-31,36000000,2
E03772,86240,いちよし証券株式会社,有価証券報告書－第77期(平成30年4月1日－平成31年3月31日),S100G58K,2018-04-01,2019-03-31,154000000,3
E03776,86920,株式会社だいこう証券ビジネス,有価証券報告書－第63期(平成30年4月1日－平成31年3月31日),S100G25E,2018-04-01,2019-03-31,124000000,7
E03784,87060,極東証券株式会社,有価証券報告書－第76期(平成30年4月1日－平成31年3月31日),S100G9AI,2018-04-01,2019-03-31,341000000,5
E03788,87070,岩井コスモホールディングス株式会社,有価証券報告書－第80期(平成30年4月1日－平成31年3月31日),S100G8FO,2018-04-01,2019-03-31,3000000,3
E03793,86170,光世証券株式会社,有価証券報告書－第59期(平成30年4月1日－平成31年3月31日),S100G95X,2018-04-01,2019-03-31,150000000,3
E03793,86170,光世証券株式会社,有価証券報告書－第59期(平成30年4月1日－平成31年3月31日),S100G95X,2018-04-01,2019-03-31,150000000,3
E03801,37720,ウェルス・マネジメント株式会社,有価証券報告書－第20期(平成30年4月1日－平成31年3月31日),S100GDA8,2018-04-01,2019-03-31,115650000,4
E03807,86280,松井証券株式会社,有価証券報告書－第103期(平成30年4月1日－平成31年3月31日),S100FZX1,2018-04-01,2019-03-31,361000000,8
E03807,86280,松井証券株式会社,有価証券報告書－第103期(平成30年4月1日－平成31年3月31日),S100FZX1,2018-04-01,2019-03-31,361000000,8
E03814,86970,株式会社日本取引所グループ,有価証券報告書－第18期(平成30年4月1日－平成31年3月31日),S100FYCY,2018-04-01,2019-03-31,28000000,1
E03817,87030,カブドットコム証券株式会社,有価証券報告書－第20期(平成30年4月1日－平成31年3月31日),S100G4EM,2018-04-01,2019-03-31,4000000,3
E03817,87030,カブドットコム証券株式会社,有価証券報告書－第20期(平成30年4月1日－平成31年3月31日),S100G4EM,2018-04-01,2019-03-31,4000000,3
E03819,87040,トレイダーズホールディングス株式会社,有価証券報告書－第20期(平成30年4月1日－平成31年3月31日),S100G78O,2018-04-01,2019-03-31,97320000,4
E03847,87660,東京海上ホールディングス株式会社,有価証券報告書－第17期(平成30年4月1日－平成31年3月31日),S100G3HB,2018-04-01,2019-03-31,473000000,11
E03854,87250,ＭＳ＆ＡＤインシュアランスグループホールディングス株式会社,有価証券報告書－第11期(平成30年4月1日－平成31年3月31日),S100G4B9,2018-04-01,2019-03-31,238000000,9
E03855,88010,三井不動産株式会社,有価証券報告書－第107期(平成30年4月1日－平成31年3月31日),S100G8OL,2018-04-01,2019-03-31,1027000000,8
E03856,88020,三菱地所株式会社,有価証券報告書－第115期(平成30年4月1日－平成31年3月31日),S100GBG0,2018-04-01,2019-03-31,289000000,4
E03858,88030,平和不動産株式会社,有価証券報告書－第99期(平成30年4月1日－平成31年3月31日),S100GBKM,2018-04-01,2019-03-31,215000000,5
E03861,88060,ダイビル株式会社,有価証券報告書－第147期(平成30年4月1日－平成31年3月31日),S100G38M,2018-04-01,2019-03-31,217000000,5
E03863,97060,日本空港ビルデング株式会社,有価証券報告書－第75期(平成30年4月1日－平成31年3月31日),S100G6I6,2018-04-01,2019-03-31,389000000,12
E03907,88300,住友不動産株式会社,有価証券報告書－第86期(平成30年4月1日－平成31年3月31日),S100GCZG,2018-04-01,2019-03-31,1782000000,11
E03943,88480,株式会社レオパレス２１,有価証券報告書－第46期(平成30年4月1日－平成31年3月31日),S100GDBN,2018-04-01,2019-03-31,495000000,9
E03945,88500,スターツコーポレーション株式会社,有価証券報告書－第47期(平成30年4月1日－平成31年3月31日),S100GBNE,2018-04-01,2019-03-31,356000000,10
E03953,88600,フジ住宅株式会社,有価証券報告書－第46期(平成30年4月1日－平成31年3月31日),S100G1ZQ,2018-04-01,2019-03-31,250145000,6
E03958,88640,空港施設株式会社,有価証券報告書－第50期(平成30年4月1日－平成31年3月31日),S100GACE,2018-04-01,2019-03-31,323000000,11
E03967,88690,明和地所株式会社,有価証券報告書－第33期(平成30年4月1日－平成31年3月31日),S100G91Q,2018-04-01,2019-03-31,261000000,5
E03971,88710,株式会社ゴールドクレスト,有価証券報告書－第28期(平成30年4月1日－平成31年3月31日),S100GBFT,2018-04-01,2019-03-31,200000000,3
E03984,88810,日神不動産株式会社,有価証券報告書－第45期(平成30年4月1日－平成31年3月31日),S100GBAI,2018-04-01,2019-03-31,162894000,8
E03991,88910,株式会社エムジーホーム,有価証券報告書－第34期(平成30年4月1日－平成31年3月31日),S100G6H1,2018-04-01,2019-03-31,32147000,3
E03994,88930,株式会社新日本建物,有価証券報告書－第35期(平成30年4月1日－平成31年3月31日),S100GB4T,2018-04-01,2019-03-31,219350000,5
E03994,88930,株式会社新日本建物,有価証券報告書－第35期(平成30年4月1日－平成31年3月31日),S100GB4T,2018-04-01,2019-03-31,219350000,5
E03997,88970,株式会社タカラレーベン,有価証券報告書－第47期(平成30年4月1日－平成31年3月31日),S100G9XC,2018-04-01,2019-03-31,414000000,8
E04001,89030,株式会社サンウッド,有価証券報告書－第23期(平成30年4月1日－平成31年3月31日),S100G3V2,2018-04-01,2019-03-31,75600000,3
E04001,89030,株式会社サンウッド,有価証券報告書－第23期(平成30年4月1日－平成31年3月31日),S100G3V2,2018-04-01,2019-03-31,75600000,3
E04018,89200,株式会社　東　祥,有価証券報告書－第41期(平成30年4月1日－平成31年3月31日),S100G923,2018-04-01,2019-03-31,394366000,7
E04031,89340,サンフロンティア不動産株式会社,有価証券報告書－第20期(平成30年4月1日－平成31年3月31日),S100G64J,2018-04-01,2019-03-31,181439000,4
E04036,89400,株式会社インテリックス,有価証券報告書－第24期(平成30年6月1日－令和1年5月31日),S100GU92,2018-06-01,2019-05-31,109971000,5
